5722.9
-12197
-9223.9
-1455.8
2343
8945.3
9547.6
2639.5
-8381.6
-23425
-12871
28796
36721
-7419.4
-37581
-25439
9222.3
43759
29024
-35374
-52144
8833.4
49983
18889
-29282
-35379
2750.3
35122
18220
-18678
-24344
-4852.8
12470
19312
7470.9
-14670
-17489
-525.05
10264
7074.4
463.82
1113.4
2852.5
-9247.7
-18967
1710.9
29597
17937
-22458
-34609
2293.3
39781
19194
-33927
-34553
18711
40028
1990
-34529
-18461
22003
21038
-11175
-10563
8745.8
-3360.4
-13558
12650
18668
-16109
-19071
16710
15257
-17744
-10691
20448
8776.2
-22721
-11268
20692
14900
-13425
-14856
5221.2
12192
559.51
-13326
-6682.3
18784
16053
-20335
-23377
14108
20394
-8748.6
-10395
12989
7841.2
-19761
-20130
12120
34695
13689
-32718
-40356
12304
47736
9039.3
-35365
-15973
19920
11308
-13381
-9185.1
11203
15922
-2971.6
-22809
-11741
17650
23051
-267.8
-22119
-17597
8476.9
23764
9761.8
-15137
-20150
104.47
13543
6804.6
5406.8
1438.2
-19663
-14470
19747
17074
-16411
-12597
21109
20399
-22817
-43636
1386
55916
38069
-33007
-61979
-13296
47134
45732
-7668.2
-43433
-22183
21401
26104
-7752.8
-17922
9415.8
17708
-8530
-23690
-9881.5
13532
32634
23743
-28637
-64844
-13767
70531
63560
-33113
-78796
-11305
59106
31464
-39636
-44806
27660
75729
8487.4
-94368
-67124
53089
84337
19847
-24765
-40189
-46259
-8258.6
45393
47070
13189
-22836
-52208
-24873
44702
40477
-24166
-23763
13931
-5014.6
-16191
40271
43296
-64070
-97396
40398
1.3584e+05
28769
-1.1137e+05
-84676
38197
78318
23078
-27412
-38384
-16587
26447
31316
-17170
-29902
14505
25343
-8285.2
-16396
-3292.8
355.25
8561.5
17249
8162.2
-19309
-45864
-15295
68040
79023
-29578
-1.1455e+05
-55923
70905
1.0832e+05
20721
-75258
-72031
1552.5
47085
29321
-266.81
803.63
-3765.3
-37352
-32651
28940
56379
17191
-29866
-50719
-30348
29940
68755
32702
-43229
-76858
-30370
55239
85930
12487
-74923
-60182
18738
48385
17970
-4901.6
-3181.8
-14323
-32621
-11612
40028
50741
-6878.2
-63449
-38469
40004
61336
546.94
-48172
-34162
8917.8
43505
35378
-20025
-59981
-28023
43461
68833
11283
-66156
-67221
16839
81213
39901
-48483
-63769
3809.8
49815
17857
-22216
-12522
2908.7
-1160.1
1915.3
10289
4160.3
-15827
-17025
18575
33291
-11854
-43758
-7053.6
38346
25874
-20324
-33794
2011
32009
13181
-18126
-20187
-14159
-8049.3
35376
77678
11262
-1.2047e+05
-1.1764e+05
57539
1.7485e+05
71488
-1.0433e+05
-1.3407e+05
-24013
74836
79162
17505
-36818
-39912
-14100
-2051.5
4245.1
29340
43852
4460.1
-61646
-71610
12550
1.0313e+05
70021
-55279
-1.0839e+05
-37283
55859
83991
41098
-33352
-85747
-62103
36762
1.0375e+05
48702
-58306
-88449
-20174
59646
64711
-2702.8
-58759
-37279
25542
42371
6957.6
-22219
-20050
-1863.1
10015
10526
7087.4
-2224.6
-9992.9
-8077.2
-6979.3
6217.2
28185
7683.4
-34482
-22843
20278
26720
1600
-11785
-12324
-16649
1771.1
39181
24026
-36964
-48236
6573.8
53106
35181
-31451
-64697
-11414
60478
55307
-14932
-67758
-50028
25564
84786
49718
-54248
-97274
-18833
74792
66456
-7652.4
-46754
-35261
-10236
17841
38756
26610
-15003
-43028
-22421
871.23
16623
15823
10327
-7665.9
-32983
-20145
31956
44371
-8033.9
-45231
-22915
20257
41028
16017
-33370
-41579
2947.2
40995
30238
-16983
-44675
-11795
36242
28513
-17711
-31417
312.64
26794
13970
-15518
-21480
-2297.2
12293
14371
14329
-3507.8
-37456
-28534
31608
54249
1905.4
-47270
-31651
12265
29829
20608
-2190.7
-28066
-22247
13941
24634
3079.9
-10775
-11890
-2928.6
14125
7899.3
-14037
-6376.8
10363
2225
-1042.5
6032.5
-10208
-21725
13060
41762
-181
-55200
-23616
52763
44519
-36378
-53131
15265
51761
4580.2
-45811
-23060
33171
35816
-9819.2
-31929
-15302
9151.4
23381
13829
-9503.2
-13265
-5966.6
-11269
931.64
33926
19364
-33794
-30355
18985
21045
-11472
-6272.4
16810
2203.6
-21762
-6043.6
17150
5589
-8221.5
1371.9
1870
-7421.7
2977.1
8123.4
-8923.7
-6563.7
13013
7302
-11065
-12860
3147.8
21558
7216.1
-27452
-15306
22569
14102
-7534.2
1594
-4596.5
-25353
-1019.8
37335
21467
-22089
-32507
-10018
12728
25071
25358
-183.71
-41758
-45504
11594
63926
43175
-27800
-73502
-37787
51321
77303
2169.4
-58057
-37351
235.78
23276
44135
24115
-41090
-61625
646.86
61904
41014
-35508
-59732
9664
57652
4887.7
-45978
-16044
24697
22449
6455.9
-5218.7
-21985
-32880
-10974
42414
71702
16269
-87128
-98685
28621
1.171e+05
33804
-62765
-25976
17899
-23911
-31201
39414
57836
-16548
-55132
7793
49551
-18036
-66742
8268.5
72354
15543
-39747
-8977.4
9483.4
-21271
-20322
18942
37174
23927
-8422.1
-48294
-45730
19566
62285
23985
-27244
-31881
-14012
5057.5
22868
20824
-5732.3
-23666
-10999
7820.6
8258.2
6991.9
15294
163.96
-37155
-28298
27364
41008
5440
-10729
-10885
-28864
-29323
17683
57467
37692
-18706
-60456
-49717
11378
65994
53967
-18839
-65043
-22829
30421
12451
-13765
16330
37009
-8991.6
-55631
-29584
29546
45204
16754
-11982
-27535
-33271
-11491
39583
58538
-2235.6
-69698
-39360
40576
46634
-1432.4
-14280
-13974
-30490
-7800
50062
50351
-25270
-77203
-28828
64261
73222
-20025
-78178
-25184
44907
44278
346.93
-29040
-27679
-7436.3
21370
35793
10107
-32745
-38436
1218.9
39183
33005
-11996
-44228
-22887
24837
41176
13393
-29510
-43401
-6339.4
39369
39433
-866.82
-41792
-43533
10626
61764
28880
-46608
-48432
16898
40368
2458.6
-20872
-1964.8
13012
-3046.6
-19970
-5178.9
19387
13597
-1328.1
7470.9
-8995.5
-53343
-13911
80964
51625
-69848
-68180
46587
62185
-35206
-60128
19759
63734
19509
-45686
-61982
-4060.3
69294
55496
-33925
-69327
-12295
34912
28422
15529
-528.12
-32629
-41903
-3155.1
48771
54607
-5428.9
-65670
-47863
22966
60164
33688
-23276
-60233
-30695
45610
66407
-5388.7
-69993
-38706
45860
65194
-8493.1
-61956
-23359
36194
38647
-6516.9
-37491
-16634
23987
29009
-4233.2
-26697
-9790.9
12178
6501.3
-1827.9
6986.7
5168.8
-13210
-12050
9177.5
9506.8
-11805
-5110.8
28218
16035
-40537
-42603
26963
64850
12967
-63005
-59813
31427
89070
21022
-83334
-71291
39663
90057
22500
-62787
-69495
1824.2
75708
61356
-41725
-96008
-10015
87388
50305
-45947
-59180
772.9
34325
17211
-62071
-68397
34088
77077
2614.5
-65286
-36485
34931
54891
4520.4
-48214
-35830
16324
39950
24728
-9628.6
-46805
-37946
29566
66152
16854
-49541
-54625
815.27
52668
39613
-16641
-43414
-19546
18267
27635
5169
-7050.4
-3209.4
-20923
-23202
32097
52125
-17679
-58859
-9129.3
37037
24714
-6084.9
-18127
-7606.4
2449.9
-2530.8
2190.7
18381
6489.8
-20852
-13874
11816
11173
-5769.5
-6233.8
6946.7
8169.1
-7271
-13212
1841.3
13238
3994.1
-8973
-6137.6
6817
7400.5
-7269.2
-10588
5404.4
13551
-249.25
-15200
-5961.4
17453
13900
-17693
-24846
7847.9
30933
11587
-21705
-25123
528.9
18841
14310
98.893
-11103
-10288
-430.21
1801.5
883.54
12548
16078
-13115
-38848
-6638.3
51164
38685
-43085
-68906
12669
81488
29821
-64176
-60195
22918
55746
